{8777612809978848,9147495979250581,7045898670774724,13333212058117186,58306468095176456,6579536634941059,15070094315903276,10138817170661005,9918384018220343,10719883036892425,INF,11951904840818285,11898659426237658,1146813225594274,8822768618743126,9244693890348357,9604766868709554,13188974717391415,11301370014304148,13188974717391415,13954143610313707,9705120442199558,1223811963657687,10330846659652825,1286035035800952,9716110535212276,9982010436950999,7653610423030054,1232184141861538,7761131959879285,10666900728901403,12605515825856695,11552194543992124,9033670084649489,8320418956277345,1335692213655199,1040708791142657,7761131959879285,10972807920961979,663309482157438,12085834658954727,878896716909218,9397365163158855,911455465286587,14334969049488942,9919304096862518,10192539761128293,7430815342057357,10540170186543126,8875924679932636},
{4683809416196776,7630982878471191,10178191059707221,13156552856394777,1321574264880846,6537201541831175,8723987291212428,7859832553636681,11245711824612891,11171150859317885,11951904840818285,INF,8823005047730439,10579847751940378,1352906197774749,9267040134239224,8657147482572212,10997326298474009,568212907084853,777723290513745,12487288340039252,12943095077788993,1192848080234263,11414616055083627,11301370014304148,9758798294890025,13717815492455543,7940070455805869,5916737539733492,8027265477772589,9089950872408245,6163850202513596,12792181626191285,10067737699595389,7991653528753105,685987988806698,15371350765083253,11564735516167082,13711966732349177,13788195662138259,10338132697034382,7632902484596434,5564499793877671,876608240985122,990713475541631,10003065878161014,7189775294797455,9266591802132245,9949928532017302,9377383903924058},
{1405511309990668,11850993480572814,9777857703011146,7981383850410083,9526560237472026,1381681183016572,11702098134738227,1116545959877485,12240042576910929,11375443312129259,11898659426237658,8823005047730439,INF,6616111056537659,8501466893177512,7083353880417586,7111505627494176,821405135059644,12919361772240623,9375460495320237,11821982402663618,10138817170661005,11664252681297904,8573156558613906,16174740085874464,10384667998189008,9415582455291975,10965745596224575,10356440544986644,8413406347094914,13697134473787136,9303117379950844,10728823376231762,12846556625588948,16174740085874464,8185343561876947,9046926654906297,12569617314870362,10972807920961979,1052509784226934,15692852815759366,11959707566348723,8686477224400933,11747488671477947,7855880490114424,10899659642682178,6216219211709443,808618390964788,772262905548543,6724596831344654},
{12685404715685377,11815034892872157,6960610803799722,8123408811975791,10651765991275761,8997535089771819,7068367592438211,10511164883392838,6812468211821215,8686477224400933,1146813225594274,10579847751940378,6616111056537659,INF,6687779130871104,13510012380927196,13572721022090417,8908639891915668,13092323574422446,11925097884667616,11436715991603886,7370737383793193,11771417247106216,10325830464260913,12896890918068553,12874109881666618,17863877977030154,10232751793983863,11400945585000618,12085834658954727,13656829121017626,1060247797656459,1275971334628702,9034777246987072,12896890918068553,1409271254048227,8829526034081394,11771417247106216,10449214035265939,13034564236921966,8459120222332888,777723290513745,7591407726845523,9358369381723796,14021565383350065,7695128769793735,8732804028792594,9653580948609016,12059732742654083,965579552631135},
{9148497744321836,13371126173554438,11568741742144276,10775933858331912,33195609542535735,1168011090313447,7039128547945936,7677225678168017,9159786647404147,13328633493743024,8822768618743126,1352906197774749,8501466893177512,6687779130871104,INF,12177759300609762,11071602441231121,7975235392952962,11768763746804478,10657697226321692,10679129504839929,12162354843392592,10530529700121281,12943095077788993,7214473338042563,1355573296523861,9995217850647967,5121241167244752,12634442209964249,11227056173243133,6776158515307027,11125616343417283,14328136774322962,8691219470864455,6540643295743092,12091186001643797,1002939646137809,9729565604062084,9002432828586709,811057854982991,897322821599852,9667679985408188,11342532906092781,6499929144230916,4810658511726961,12134157757278702,11874190211136535,12998589854442963,11250040231577545,1305774101549413},
{9134488493590341,11845061075105042,8639554991277808,1410716521953671,8830253023208166,13701962778610988,5796914506480453,9147495979250581,6476149550534412,11107092449031114,9244693890348357,9267040134239224,7083353880417586,13510012380927196,12177759300609762,INF,6858431440013138,514280510753582,1076977650734061,7417578248876322,1183291028761688,9748400985089533,10110148303793967,10738887766210675,11864584905610153,8329776916339254,11831768239260126,8979031368638879,9183534500693736,61633062635769285,9737851293396157,744009915100823,7519906839594913,8902809621997338,12086803304628889,10147247267641998,11970871851148229,7068236705475383,1103957670179439,9320201446745982,8625718896148935,11079662000016958,9273048195361476,10955020546447686,10781786244379404,884181880856456,8902809621997338,7457171436175163,7695128769793735,735995966563227},
{8873854665364478,14535663160526326,14150300039397456,12968167238147674,6579536634941059,7522038778655853,8875924679932636,12513330826041741,10676930550463996,55270440571407256,9604766868709554,8657147482572212,7111505627494176,13572721022090417,11071602441231121,6858431440013138,INF,1046363604029067,13632815599020248,11672743910620534,9814527961980173,9535937386967768,12162514096929635,6422945817753299,12792181626191285,22581644079873016,11731317048397733,1012601167866803,1064292794329536,9689143823477886,7404514432072071,12146305479291964,6678019211426593,12486656543095673,9999404614010949,1078442758544208,1053831660222286,9137178735074241,13574634908371044,8902563146439542,11880709275243234,10370436132315167,12636188401850437,14672887490006602,5533237831821669,6683540442097836,9370900927672844,12273840899947696,11009841739805702,8044928055677022},
{6815408663273269,66385653551351,1409271254048227,10553112445150953,6432242645382966,7815927564340456,14757708081002082,6462150224660607,5533196818755328,13039509727242873,13188974717391415,10997326298474009,821405135059644,8908639891915668,7975235392952962,514280510753582,1046363604029067,INF,7405831436394483,9418668849353298,10530529700121281,1084755504488331,9662912346554934,6621777597788268,7961409810471092,6959925147332687,50088055536225895,9854802228654248,9169370885955011,8120011638093543,9758798294890025,1125611333506932,7344437254529194,6057890264815328,7933188729637155,8193511324615972,1094972657618718,14672887490006602,1014531857082339,9789755475942115,13919863901674594,7899644170366766,8836601396418475,13220836122863398,61382941959419504,1223811963657687,7363647216077122,9330408779841719,10053414877430595,9797042368407286},
{8904650302933533,13005375343834496,1084755504488331,7119619456190006,143076734263665,8223142407436114,959064543670354,10168355271869014,9307721304340672,8294893576719983,11301370014304148,568212907084853,12919361772240623,13092323574422446,11768763746804478,1076977650734061,13632815599020248,7405831436394483,INF,12112959112272841,11156824362824445,1006326115047455,10749177759631169,10603192588945572,816699663740018,12264453169190864,8445745883273567,5565936291294076,6263200797014332,9636886058016853,10380871389425822,11933653774204839,9181583236015919,12696897866161208,7000701435790185,54369717468332084,5549386370549473,11927506131890024,1199649905440913,12005997247804893,14601738925904323,755441840317426,9200979357675794,7477093813323194,11171150859317885,8438331315059743,11447366738694461,1399481576829229,11169221905786348,10390220245290483},
{12231300445754098,12347503477942172,7991653528753105,14770820738472548,1105848170952603,6462150224660607,12846556625588948,18075407040687554,9791353474440417,16126284638171893,13188974717391415,777723290513745,9375460495320237,11925097884667616,10657697226321692,7417578248876322,11672743910620534,9418668849353298,12112959112272841,INF,1029527133582298,10746258188198742,8862912132087484,9947219304650925,11583490410735267,17170586509532248,10632554758416924,9296927875857446,995273612001649,1298604024393861,10971095649234613,10539388744061803,6057890264815328,1291048397088291,8605164034983551,6483391014884587,10493749078897278,10118194353345147,6537201541831175,1699493368128732,9921828407666882,9463887824482694,12261724935303116,9431094669868111,13997400059491216,9296927875857446,10159193739526994,6783129135059602,11723538928848569,4667483678682692},
{8467568562477574,11163590580152795,959064543670354,9237092089483853,7519906839594913,10666900728901403,7097686150043562,13176052816286142,9324668004179695,14347603892740148,13954143610313707,12487288340039252,11821982402663618,11436715991603886,10679129504839929,1183291028761688,9814527961980173,10530529700121281,11156824362824445,1029527133582298,INF,9931763189142421,11227056173243133,10094594637933729,12425643687618405,12823121238600476,7998315644309272,9234811906122964,7857847627628689,6035676888149281,12877257376238938,6900507878193247,9032008003096885,6422945817753299,7349238829962647,5800529000537631,10119060809015605,13640711708891038,6616111056537659,8720285644057664,1225221643463193,11258997252838472,7507090070031411,1365497513472442,12169200637899638,12126201191211874,9343702541927748,10077425113349932,11960245941010082,11721428379785266},
{7483265400811318,7984422341977952,11880709275243234,7528775749806019,9046926654906297,7853255267738207,14434571456237342,14220834828907354,11509545576490206,16206261188168892,9705120442199558,12943095077788993,10138817170661005,7370737383793193,12162354843392592,9748400985089533,9535937386967768,1084755504488331,1006326115047455,10746258188198742,9931763189142421,INF,10815886224045491,16126284638171893,7984422341977952,1271569321955308,1204902149716692,8019151966028585,9033472678312319,1133441621621522,11739511340113341,7869163246266709,11171915226272517,8866962159653853,6054830777968431,1273119788300985,7400046410440345,6637512041907212,6432242645382966,9667679985408188,1297799813947357,12453140992820624,10346208470291162,8501466893177512,9901374526102353,11011702004016885,3753489942986508,9868403238310376,5713769174409828,10540170186543126},
{63878820799360724,10140934139554018,11120720466988769,9821599982113214,14164860909083595,10276698454205999,1223811963657687,9463860861067855,1173915207351741,1007781278052506,1223811963657687,1192848080234263,11664252681297904,11771417247106216,10530529700121281,10110148303793967,12162514096929635,9662912346554934,10749177759631169,8862912132087484,11227056173243133,10815886224045491,INF,10390898814491773,8213861773498977,6800331834873535,8080253685392967,7919647471554865,11411456493892588,10224036970857459,10190272766664606,7317540451935284,1028806023269576,4468567121448136,8937729652614215,7357440584615196,11202007738741776,8054338151927507,8823940908715366,8027265477772589,9431436628865931,8079360768026031,9013273660562798,9232460383827824,7189720119616695,8307312000721049,10195007550611332,1463741189164214,10824901002846721,7978517687429077},
{10234127790112805,12874109881666618,1338914062344151,11583677406401547,11914251550475862,11540218885527322,1495191515754203,13646476883570466,10219239450210955,9693622873037486,10330846659652825,11414616055083627,8573156558613906,10325830464260913,12943095077788993,10738887766210675,6422945817753299,6621777597788268,10603192588945572,9947219304650925,10094594637933729,16126284638171893,10390898814491773,INF,9911704932366206,9103016476017574,10178191059707221,8459822538997439,7466478933151052,141667693463331,10178286868748202,508225002385472,14637119676500578,8625163814602593,14478209660905077,11707333744361833,14934587078024566,5552593682122543,7900356349437524,12463168864651917,143076734263665,11767690764949684,10596144265430156,18312116021782862,1409652075664893,3930905714252299,10824901002846721,11788587904662303,7507072164829258,8019151966028585},
{6813785294547026,7456104221504954,5269179082660598,9347137093030211,12012560133898438,1793385535295527,11371844942175538,8283735524339666,6958281968141499,12169200637899638,1286035035800952,11301370014304148,16174740085874464,12896890918068553,7214473338042563,11864584905610153,12792181626191285,7961409810471092,816699663740018,11583490410735267,12425643687618405,7984422341977952,8213861773498977,9911704932366206,INF,8165928061975234,1381681183016572,1399481576829229,1843695915521313,11531551844632502,14312400275900092,11437892432317851,8840929491580663,7535653078566787,10283702860000353,15537765365781985,12563404961067279,13040049551629832,8819386507339068,5931864749869388,14220834828907354,3753489942986508,77888190537355,7246824822446426,12667312300006331,53100381092752954,1403961477690056,9602039699542811,11719350100467328,1014531857082339},
{12691101259834907,13954899248202346,9659350165473231,9777857703011146,1166646542852998,8103957693790943,12839441905654218,11245022346222834,818942799008491,11219403810573752,9716110535212276,9758798294890025,10384667998189008,12874109881666618,1355573296523861,8329776916339254,22581644079873016,6959925147332687,12264453169190864,17170586509532248,12823121238600476,1271569321955308,6800331834873535,9103016476017574,8165928061975234,INF,1104983596231234,1558544525249439,1281286515001846,827970960755653,9166917681838831,13957424755668274,9900991424077604,8397273318594169,8106681738315872,7688592833191872,9617886903628042,10540170186543126,12231300445754098,11682176277317748,12420841002047602,12870741456983677,6553597592039137,16174740085874464,5836025504230211,5133534110065374,664717420575547,10207284649262043,12264453169190864,1059648912179563},
{1306849035637515,13572721022090417,7739578090161675,10830885170843621,10679129504839929,9418668849353298,8487070013017384,13092323574422446,1007781278052506,9033472678312319,9982010436950999,13717815492455543,9415582455291975,17863877977030154,9995217850647967,11831768239260126,11731317048397733,50088055536225895,8445745883273567,10632554758416924,7998315644309272,1204902149716692,8080253685392967,10178191059707221,1381681183016572,1104983596231234,INF,8459822538997439,11242797490965664,11553251842532629,5121241167244752,1223811963657687,6444466918911718,12032015535067697,6286985137980443,11874190211136535,6875663506002144,4638404561600924,10753206096525176,9684628952479784,9911704932366206,8716519709911285,1053831660222286,11219403810573752,12250474037864993,9090581540346953,10553112445150953,735383371582635,15692852815759366,11968142335577278},
{5875760490908973,10603192588945572,931091166437042,972496050619698,10224036970857459,1007781278052506,7611502592492629,12664508381177023,12334843373550841,1008510881613608,7653610423030054,7940070455805869,10965745596224575,10232751793983863,5121241167244752,8979031368638879,1012601167866803,9854802228654248,5565936291294076,9296927875857446,9234811906122964,8019151966028585,7919647471554865,8459822538997439,1399481576829229,1558544525249439,8459822538997439,INF,10288247561138421,10579847751940378,13656829121017626,4576142672330349,12551957059426437,6616934798827464,6959925147332687,14336730689900776,5133534110065374,10169351558873628,5010315098275121,799287075253975,10356440544986644,568212907084853,11206660774610175,10330846659652825,60951835535373874,6813785294547026,9480129829780458,12776809315595409,12642340036876132,8546469503087968},
{10030886353539383,9301248074086814,8467568562477574,10913129563037978,6512593784541066,10201842933584308,6637512041907212,974715069868788,7573890929262441,11992820472955003,1232184141861538,5916737539733492,10356440544986644,11400945585000618,12634442209964249,9183534500693736,1064292794329536,9169370885955011,6263200797014332,995273612001649,7857847627628689,9033472678312319,11411456493892588,7466478933151052,1843695915521313,1281286515001846,11242797490965664,10288247561138421,INF,12447563032986609,10337341618294855,8943028382966042,1319529851735695,10009083647810735,1112260494819074,12124682830520318,5184010574320512,10775933858331912,11664252681297904,10882060607367863,43769212834798566,959829998817606,9431436628865931,7854378619811837,9953505304644378,11237168307861404,6437411507781874,995273612001649,8943028382966042,12366370824662539},
{10078115983997724,10168382750679878,7981383850410083,10980034826058517,12172927171531134,10288724376340748,8716519709911285,8112263882887457,3368962735698615,7477032894459882,7761131959879285,8027265477772589,8413406347094914,12085834658954727,11227056173243133,61633062635769285,9689143823477886,8120011638093543,9636886058016853,1298604024393861,6035676888149281,1133441621621522,10224036970857459,141667693463331,11531551844632502,827970960755653,11553251842532629,10579847751940378,12447563032986609,INF,9854802228654248,9982010436950999,11409231779317693,11845668563265258,11995829044758364,7246824822446426,867186799478983,11707333744361833,11968142335577278,8165928061975234,7734286976718806,8822768618743126,10577323211615531,10433549084674253,7859665771319185,1022380261702161,12655502412650084,9213325690103528,62547053577517,837054276767949},
{8573156558613906,9900991424077604,7593786248122574,12487288340039252,8720285644057664,10913129563037978,8875924679932636,8038646422601698,10501257095954601,4638404561600924,10666900728901403,9089950872408245,13697134473787136,13656829121017626,6776158515307027,9737851293396157,7404514432072071,9758798294890025,10380871389425822,10971095649234613,12877257376238938,11739511340113341,10190272766664606,10178286868748202,14312400275900092,9166917681838831,5121241167244752,13656829121017626,10337341618294855,9854802228654248,INF,11799159337521783,10487720149069943,14042016156904475,9518325914961336,9855128780873395,9394962240358565,12631983494101836,7598100225608198,9816678309429109,7033138502874118,10276698454205999,10666169020322161,11904017813971272,7919647471554865,11486094171838437,12273840899947696,966774780573679,11798899810690406,8101446549289854},
{10134900696039195,11815034892872157,10218638749016894,11951904840818285,10234360702714584,11652503432754908,6523100345819356,7344437254529194,10566703667651478,11062915784708663,12605515825856695,6163850202513596,9303117379950844,1060247797656459,11125616343417283,744009915100823,12146305479291964,1125611333506932,11933653774204839,10539388744061803,6900507878193247,7869163246266709,7317540451935284,508225002385472,11437892432317851,13957424755668274,1223811963657687,4576142672330349,8943028382966042,9982010436950999,11799159337521783,INF,1298604024393861,9777575822561869,7471341624388779,776962769933466,13701962778610988,975364478927193,7111505627494176,7761131959879285,12216108298672243,11810912229565263,6569210167247647,993285058965909,7815927564340456,8283735524339666,12449032245034408,7750763552322455,9159786647404147,9299064303012878},
{12012560133898438,9330408779841719,5183227745751446,1122559838618756,1067385149143572,9343320507205956,10351856715766476,10306919719492556,9551010750967471,14021565383350065,11552194543992124,12792181626191285,10728823376231762,1275971334628702,14328136774322962,7519906839594913,6678019211426593,7344437254529194,9181583236015919,6057890264815328,9032008003096885,11171915226272517,1028806023269576,14637119676500578,8840929491580663,9900991424077604,6444466918911718,12551957059426437,1319529851735695,11409231779317693,10487720149069943,1298604024393861,INF,8211469057407504,1130028557330569,15330415475827897,10501257095954601,10897939764507814,9949575353527604,10957711450701058,12944197453581057,13068487905627353,8219414860887079,9810673892254898,963397273836404,1271569321955308,9183534500693736,944817666759394,61382941959419504,7593145484020884},
{8064136685693904,8504000796940872,10704712312036257,12672699190337823,9003148519323366,895281878790022,10560023028516018,11729444445730746,11237168307861404,11302601474783432,9033670084649489,10067737699595389,12846556625588948,9034777246987072,8691219470864455,8902809621997338,12486656543095673,6057890264815328,12696897866161208,1291048397088291,6422945817753299,8866962159653853,4468567121448136,8625163814602593,7535653078566787,8397273318594169,12032015535067697,6616934798827464,10009083647810735,11845668563265258,14042016156904475,9777575822561869,8211469057407504,INF,9033670084649489,14275318486506185,7879544725660779,8530540840691475,7189775294797455,10055923165220722,12690317582332972,13715497277467188,10899659642682178,1276317334399953,11340258932823801,8975506622131316,11409231779317693,8080253685392967,10666169020322161,9787785595368551},
{9350605348400586,1083131037401498,7097883384380997,51006953841905826,9719696475131175,10626325694831644,1093936621324194,7905261183931852,7982328389403001,811057854982991,8320418956277345,7991653528753105,16174740085874464,12896890918068553,6540643295743092,12086803304628889,9999404614010949,7933188729637155,7000701435790185,8605164034983551,7349238829962647,6054830777968431,8937729652614215,14478209660905077,10283702860000353,8106681738315872,6286985137980443,6959925147332687,1112260494819074,11995829044758364,9518325914961336,7471341624388779,1130028557330569,9033670084649489,INF,7295884365892151,16830635431124202,9159786647404147,8063660751205444,9034482400527165,5713769174409828,12306963236995327,1539221612916058,9935442721591781,9368604198275852,1220512438270782,7708768145082513,7261225048877623,9852966145549593,13865692534738207},
{9923628710212093,10068920343684354,12792181626191285,9406061494289668,976627977586892,55490517652952505,748390245180727,9868403238310376,10699419388323912,9057597780330228,1335692213655199,685987988806698,8185343561876947,1409271254048227,12091186001643797,10147247267641998,1078442758544208,8193511324615972,54369717468332084,6483391014884587,5800529000537631,1273119788300985,7357440584615196,11707333744361833,15537765365781985,7688592833191872,11874190211136535,14336730689900776,12124682830520318,7246824822446426,9855128780873395,776962769933466,15330415475827897,14275318486506185,7295884365892151,INF,9833235375556167,13656829121017626,8882471748178304,944870619890032,11578532905477984,7707677131990624,976627977586892,10330274367204956,11011702004016885,12096296896373214,10783542971076051,58928490746052184,7407450463359653,9154122992297273},
{1007199787937232,7121456719902494,13147412824981893,9058062043505878,12655502412650084,1146001355369604,9209309505540995,9589798671361399,14637119676500578,7144178845640467,1040708791142657,15371350765083253,9046926654906297,8829526034081394,1002939646137809,11970871851148229,1053831660222286,1094972657618718,5549386370549473,10493749078897278,10119060809015605,7400046410440345,11202007738741776,14934587078024566,12563404961067279,9617886903628042,6875663506002144,5133534110065374,5184010574320512,867186799478983,9394962240358565,13701962778610988,10501257095954601,7879544725660779,16830635431124202,9833235375556167,INF,1145950748306575,11509545576490206,10320950878228778,11540218885527322,11739511340113341,95487443661755,1012380029915097,1470674621733773,7189775294797455,6035676888149281,9287737328308565,7295884365892151,8251598131749459},
{9012115506335891,3566029217904432,5836025504230211,11416421399180855,10788618139945521,13574634908371044,13623483275716785,12997339954563085,9902248792351536,12417441885935779,7761131959879285,11564735516167082,12569617314870362,11771417247106216,9729565604062084,7068236705475383,9137178735074241,14672887490006602,11927506131890024,10118194353345147,13640711708891038,6637512041907212,8054338151927507,5552593682122543,13040049551629832,10540170186543126,4638404561600924,10169351558873628,10775933858331912,11707333744361833,12631983494101836,975364478927193,10897939764507814,8530540840691475,9159786647404147,13656829121017626,1145950748306575,INF,10902701559480491,971945794675723,7714178248691783,885543009560784,11519199300496402,7810269331584293,11488105865036357,9931763189142421,930695629078851,14426337633401943,7949764755561174,14220834828907354},
{9571524581356621,9931123436344443,11294161869712902,12421015107851524,10652357770927635,12734541663760028,9146324620518416,13500800502003457,8433471908290582,1166094390440585,10972807920961979,13711966732349177,10972807920961979,10449214035265939,9002432828586709,1103957670179439,13574634908371044,1014531857082339,1199649905440913,6537201541831175,6616111056537659,6432242645382966,8823940908715366,7900356349437524,8819386507339068,12231300445754098,10753206096525176,5010315098275121,11664252681297904,11968142335577278,7598100225608198,7111505627494176,9949575353527604,7189775294797455,8063660751205444,8882471748178304,11509545576490206,10902701559480491,INF,9517433167081751,9129995813702762,1292334187575597,38056059778793404,10792908124228812,6054830777968431,699137227398473,12621763189429234,6776158515307027,7649026232322944,1223811963657687},
{10077425113349932,8928156615216625,5269812420721432,993285058965909,740758014204123,14966138088522047,7503059271392694,10166702332057122,10831426159067685,10320950878228778,663309482157438,13788195662138259,1052509784226934,13034564236921966,811057854982991,9320201446745982,8902563146439542,9789755475942115,12005997247804893,1699493368128732,8720285644057664,9667679985408188,8027265477772589,12463168864651917,5931864749869388,11682176277317748,9684628952479784,799287075253975,10882060607367863,8165928061975234,9816678309429109,7761131959879285,10957711450701058,10055923165220722,9034482400527165,944870619890032,10320950878228778,971945794675723,9517433167081751,INF,12151642254479152,10451306162945038,7052219829327059,19468573140204938,8617798860700728,8596327231202778,6821909943391793,10212573948702598,7983047944212302,8883910272356465},
